budget,genres,popularity,release_date,revenue,runtime,title,vote_average,vote_count,release_year,return,actors,directors
0.0,"['Drama', 'Crime', 'Thriller']",1.954596,2015-09-13,0,86.0,An Inspector Calls,7.6,42,2015,0.0,"['Ben Kingsley', 'Dominique Sanda', 'Leslie Caron', 'Jason Connery', 'Timothy West', 'Peter Whitman', 'Günther Maria Halmer', 'Dagmar Schwarz', 'Xabier Elorriaga', 'Paolo Bonacelli', 'Mattia Sbragia', 'Robin McCallum', 'Jeannine Mestre', 'Hans Kraemer', 'Amadeus August', 'Ernst Jacobi', 'Hans-Michael Rehberg', 'Thomas Heinze', 'Tobias Engel']",['Damiano Damiani']
0.0,['Drama'],0.345032,2014-04-27,0,105.0,Simshar,0.0,0,2014,0.0,"['Ornella Muti', 'Alessio Orano', 'Tano Cimarosa', 'Enzo Andronico', 'Joe Sentieri']",['Damiano Damiani']
0.0,['Thriller'],9.248388,2015-08-05,231737,100.0,The Invitation,6.4,486,2015,0.0,"['Richard Johnson', 'Rosanna Schiaffino', 'Gian Maria Volonté', 'Sarah Ferrati', 'Margherita Guzzinati', 'Vittorio Venturoli', 'Ivan Rassimov', 'Ester Carloni', 'Giovanni Ivan Scratuglia', 'Elisabetta Wilding']",['Damiano Damiani']
0.0,"['Mystery', 'Romance', 'Comedy', 'Crime', 'Drama']",0.606567,2014-04-25,0,93.0,Buttwhistle,4.0,1,2014,0.0,"['Derek Brandon', 'Lee Arenberg', 'Patrika Darbo', 'Francesca Derosa']",['Harold Cronk']
2300000.0,"['Thriller', 'Drama']",2.94307,2015-10-22,0,97.0,Eden,5.5,20,2015,0.0,"['Carlyle Blackwell', 'Doris Kenyon', 'Edgar Norton', 'Fraunie Fraunholz', 'William Morris', 'Augusta Burmeister', 'Lyn Donelson']",['Alice Guy']
0.0,[],0.061269,2015-10-01,0,80.0,By Our Selves,6.0,1,2015,0.0,"['Gary Kent', 'Suzanne Lund', 'Cheryl Waters', 'Merrie Lynn Ross', 'John Parker', 'Stafford Morgan', 'Mady Maguire']",['Don Jones']
0.0,['Drama'],8.120076,2015-04-16,0,106.0,Mia Madre,6.3,109,2015,0.0,"['Priscilla Alden', 'Michael Flood', 'Jane Lambert', 'Robert Copple', 'George Buck Flower']",['Nick Millard']
0.0,[],0.426314,2015-04-23,0,,I bambini sanno,6.6,8,2015,0.0,"['Vittorio Gassman', 'Ann-Margret', 'Eleanor Parker', 'Fiorenzo Fiorentini', 'Antonella Steni', 'Caterina Boratto', 'Jacques Herlin', 'Eleonora Brown', 'Luigi Vannucchi', 'Giambattista Salerno']",['Dino Risi']
22000000.0,"['Comedy', 'Drama', 'Mystery']",11.241366,2016-02-05,63647656,106.0,"Hail, Caesar!",5.7,1338,2016,2.89,"['Maurizio Arena', 'Renato Salvatori', 'Marisa Allasio', 'Memmo Carotenuto', 'Lorella De Luca', 'Alessandra Panaro', 'Riccardo Garrone', 'Mario Carotenuto']",['Dino Risi']
0.0,"['Thriller', 'Action', 'Drama']",3.294427,2015-08-21,0,88.0,Operator,5.2,21,2015,0.0,"['Anthony Hopkins', 'Jim Broadbent', 'Harriet Walter', 'Frances Viner', 'Simon Callow', 'Miriam Margolyes', 'Joanne Whalley', 'Michael Byrne', 'Jennie Stoller', 'Johanna Kirby', 'Stephen Fry']",['Mike Newell']
0.0,['Drama'],5.318667,2014-09-19,0,100.0,Noble,7.0,11,2014,0.0,"['Josh Brolin', 'George Clooney', 'Alden Ehrenreich', 'Ralph Fiennes', 'Scarlett Johansson', 'Tilda Swinton', 'Channing Tatum', 'Frances McDormand', 'Jonah Hill', 'Veronica Osorio', 'Heather Goldenhersh', 'Alison Pill', 'Max Baker', 'Fisher Stevens', 'Patrick Fischler', 'Tom Musgrave', 'David Krumholtz', 'Greg Baldwin', 'Patrick Carroll', 'Fred Melamed', 'John Bluthal', 'Alex Karpovsky', 'Armazd Stepanian', 'Allan Havey', 'Robert Pike Daniel', 'Robert Picardo', 'Ian Blackman', 'Geoffrey Cantor', 'Christopher Lambert', 'Robert Trebor', 'Michael Yama', 'Ming Zhao', 'Helen Siff', 'Basil Hoffman', 'Luke Spencer Roberts', 'Ralph P. Martin', 'James Austin Johnson', 'Noah Baron', 'Timm Perry', 'Noel Conlon', 'Natasha Bassett', 'Richard Abraham', 'Jon Daly', 'Dennis Cockrum', 'Clancy Brown', 'Mather Zickel', 'Tiffany Lonsdale', 'Clement von Franckenstein', 'Wayne Knight', 'Jeff Lewis', 'Kyle Bornheimer', 'Josh Cooke', 'Peter Jason', 'Stephen Ellis', 'Jillian Armenante', 'Jacob Witkin', 'Jack Huston', 'Agyness Deyn', 'Emily Beecham', 'Benjamin Beatty', 'J.R. Horne', 'Caitlin Muelder', 'E.E. Bell', 'Kate Morgan Chadwick', 'Brian Jones', 'Peter Banifaz', 'Clifton Samuels', 'K.C. Reischerl', 'Jeremy Davis', 'Marcos Ochoa', 'Colin Bradbury', 'Ryan Breslin', 'Tyler Hanes', 'Casey Garvin', 'Luke Hawkins', 'Evan Kasprzak', 'Patrick Lavallee', 'Adam Perry', 'Ryan Vandenboom', 'Alex Demkin', 'Dax Hock', 'Shesha Marvin', 'Mark Stuart', 'Forrest Walsh', 'Michael Gambon', 'Tomoko Karina', 'Dolph Lundgren']","['Joel Coen', 'Ethan Coen']"
0.0,['Comedy'],4.849175,2014-03-08,0,90.0,Break Point,5.7,19,2014,0.0,"['Malcolm McDowell', 'Michael Paré']",['Philip Jackson']
0.0,"['Action', 'Adventure', 'Animation', 'Family']",3.186387,2015-08-25,0,67.0,LEGO DC Comics Super Heroes: Justice League: Attack of the Legion of Doom!,6.2,24,2015,0.0,"['Goran Visnjic', 'Alan Bates', 'Angus Macfadyen', 'Rhona Mitra', 'Ian McNeice', 'James Frain', 'Henry Simmons', 'Ben Cross']",['Robert Dornhelm']
0.0,"['Music', 'Documentary']",0.679427,2015-04-11,0,90.0,Salad Days,7.2,10,2015,0.0,"['Heather Graham', 'Mia Kirshner', 'Tom Ellis', 'Will Mellor', 'Orlando Seale', 'Ruta Gedmintas', 'Nicholas Le Prevost', 'Debbie Javor', 'Aimee Richardson', 'Vivienne Moore', 'Jeremy Sheffield', 'Cathal Sheahan', 'Edward MacLiam', 'Jo Donnelly', 'Maria Watton-Graham', 'Mark Mulholland', 'Charlie Kranz', 'Jeremy Jennings', 'Roma Tomelty', 'Karen Hassan', 'Paul Telfer', 'Bronagh Waugh', 'Susie Kelly', 'Olivia Nash', 'Diarmuid Corr', 'Drew Thompson', 'Katie Larmour', 'Lucy McConnell', 'Laurence Doherty', 'Laura Goulding', 'Nathan Hughes', 'Mary Ellen McCartan', 'Anthony McKenna', 'Richard Parkin']",['Eric Styles']
0.0,"['Documentary', 'Music']",1.13476,2015-03-15,0,80.0,Mavis!,8.0,3,2015,0.0,"['Hilary Duff', 'Chris Carmack', 'Michael McMillian', 'Amanda Walsh', 'Kevin Kirkpatrick', 'Jennifer Coolidge', 'Matt Dallas', 'James McDaniel', 'Jaime Pressly']",['Gil Junger']
0.0,['Documentary'],1.127377,2015-09-09,0,110.0,How To Change The World,6.9,9,2015,0.0,"['Clovis Cornillac', 'Virginie Efira', 'Manu Payet', 'Laurence Arné', 'Shirley Bousquet', 'Jonathan Lambert', 'Annelise Hesme', 'Laurent Lafitte']","['Dominique Farrugia', 'Arnaud Lemort']"
747487.0,"['Action', 'Crime', 'Drama']",0.577547,2013-09-12,0,96.0,iNumber Number,4.6,6,2013,0.0,"['Mischa Barton', 'Luke Goss', 'Ving Rhames', 'Michael Paré', 'Julie Guevara']","['Amariah Olson', 'Obin Olson']"
3196621.0,['Comedy'],6.704659,2015-10-08,25513752,116.0,Look Who's Back,6.8,462,2015,7.98,"['Martin Freeman', 'Augustus Prew', 'Dimitri Leonidas', 'Javier Beltrán', 'Alba Ribas', 'Oriol Pla', 'Roser Tapias', 'Katia Klein']",['Marçal Forés']
0.0,[],0.674967,2013-11-22,0,112.0,Home,7.0,1,2013,0.0,"['Sandra Nováková', 'Marie Doležalová', 'Petra Nesvačilová', 'Oldrich Hajlich']",['Karin Babinská']
0.0,"['Thriller', 'Horror']",0.112133,2015-11-03,0,91.0,Secrets of a Psychopath,4.5,2,2015,0.0,"['Carrie Chambers', 'Victor Campos', 'John Lodico', 'Felissa Rose', 'Jonathan Tiersten', 'Karen Fields', 'Christopher Collet', 'Mike Kellin', 'Katherine Kamhi', 'Loris Sallahian', 'John E. Dunn', 'Desiree Gould', 'Owen Hughes', 'Robert Earl Jones', 'Susan Glaze', 'Fred Greene', 'Allen Breton', 'Michael Mahon']",['Jim Markovic']
0.0,['Comedy'],4.476741,2015-04-29,0,80.0,"Connasse, Princesse des cœurs",5.9,215,2015,0.0,"['Vivien Leigh', 'Rex Harrison', 'Cecil Parker', 'Sara Allgood']","['Ian Dalrymple', 'Victor Saville']"
0.0,"['Adventure', 'Drama']",1.30755,2015-04-16,0,170.0,Territory,5.8,9,2015,0.0,"['Tia Carrere', 'David Charvet', 'Nia Vardalos']",['Brett Parker']
0.0,"['Comedy', 'Documentary']",1.983722,2015-04-15,0,90.0,Live from New York!,5.4,5,2015,0.0,"['Dina Meyer', 'Cory Monteith', 'Crystal Lowe', 'Woody Jeffreys', 'Marc Menard', 'Barclay Hope', 'Mike Coleman', 'Frances Flanagan', 'Karin Konoval']",['Neill Fearnley']
0.0,"['Music', 'Documentary']",1.609769,2015-10-09,0,54.0,Junun,7.9,19,2015,0.0,"['Rick Wilder', 'Flea', 'Stephen Chambers', 'Gary Fredo']",['Penelope Spheeris']
0.0,['Documentary'],1.640786,2015-08-07,0,106.0,Call Me Lucky,7.2,21,2015,0.0,"['Harry Houdini', 'Thomas Jefferson', 'Ann Forrest', 'Augustus Phillips', 'Tully Marshall', 'Arthur Hoyt', 'Mae Busch', 'Edward Martin', 'Jane Wolfe', 'George Cowl']",['Irvin Willat']
0.0,"['Horror', 'Thriller']",2.880819,2014-02-21,0,104.0,Blood Punch,6.7,35,2014,0.0,"['C. Thomas Howell', 'Kari Wuhrer', 'Jake Busey', 'Shaun Johnston', 'Marty Antonini']",['Louis Morneau']
0.0,"['Horror', 'Thriller']",2.510095,2015-10-06,0,90.0,Eaters,2.8,9,2015,0.0,[],['Connie Field']
0.0,"['Science Fiction', 'Horror']",2.285686,2015-08-01,0,84.0,June,3.7,22,2015,0.0,"['Jazsmin Lewis', 'Darrin Henson', 'Terri J. Vaughn', 'Persia White']",['Paul D. Hannah']
0.0,"['Drama', 'Thriller', 'Horror', 'Mystery']",4.250043,2015-06-12,0,93.0,The Stranger,4.6,41,2015,0.0,"['Hanan Tork', 'Hany Salama', 'nabila ebeid', 'Mahmoud Hemida ', 'Lebleba', 'Ezzat Abou Aouf ', 'Amr Saad', 'Ahmed Fouad Selim']",['Youssef Chahine']
0.0,"['Horror', 'Science Fiction', 'Thriller']",11.693912,2015-09-14,0,89.0,The Hive,5.3,32,2015,0.0,"['Casper Van Dien', 'Victoria Pratt', 'Addy Miller', 'Eddie Jemison', 'Aiden Flowers']",['L. Gustavo Cooper']
0.0,"['Drama', 'Music', 'Comedy']",1.956774,2014-09-28,0,163.0,Billy Elliot: The Musical,7.7,23,2014,0.0,"['Scott Collins', 'Stuart Parmenter', 'Jamie Zawinski']",['David Winton']
0.0,"['Thriller', 'Horror']",0.0845,2014-10-18,0,76.0,Honeyspider,0.0,0,2014,0.0,"['Gian Maria Volonté', 'Don Backy', 'Tomás Milián', 'Ray Lovelock', 'Margaret Lee', 'Carla Gravina', 'Piero Mazzarella', 'Ezio Sancrotti', 'Laura Solari', 'Pietro Martellanza', 'María Rosa Sclauzero', 'Ida Meda']",['Carlo Lizzani']
0.0,['Documentary'],0.208919,2015-09-16,26632,109.0,Peace Officer,7.6,5,2015,0.0,"['Ugo Tognazzi', 'Giovanna Ralli', 'Rossana Martini', 'Enzo Jannacci', 'Giampiero Albertini', 'Maria Pia Arcangeli']",['Carlo Lizzani']
0.0,"['Comedy', 'Romance']",7.994028,2015-03-25,0,86.0,All About Them,5.9,46,2015,0.0,"['Majlinda Agaj', 'Eugenio Allegri', 'Marta Bifano', 'Veronica Bruni', 'Ursula Buschhorn', 'Butz Ulrich Buse', 'Silvia Cohen', 'Diana Collepiccolo', 'Simone Colombari', 'Federico Constantini']",['Carlo Lizzani']
0.0,['Drama'],2.165608,2014-01-19,49667,96.0,Difret,5.4,17,2014,0.0,"['Marcello Mastroianni', 'Antonella Lualdi', 'Anna Maria Ferrero', 'Wanda Capodaglio', 'Giuliano Montaldo']",['Carlo Lizzani']
0.0,['Horror'],1.154928,2015-01-01,0,0.0,Deep Dark,5.0,27,2015,0.0,"['Andrea Checchi', 'Gina Lollobrigida', 'Vittorio Duse', 'Lamberto Maggiorani', 'Maria Laura Rocca', 'Giuliano Montaldo']",['Carlo Lizzani']
0.0,"['Horror', 'Thriller']",4.950329,2015-11-20,19980,93.0,The Blackcoat's Daughter,5.0,85,2015,0.0,"['Mariah Brown', 'Samantha Mills', 'Frank J. Aard', 'Kenny Caperton', 'Ethan Dunn']",['Josh Hasty']
0.0,"['Thriller', 'Drama', 'Romance']",0.941795,2015-03-06,0,90.0,Hacker's Game,5.6,9,2015,0.0,[],"['Brad Barber', 'Scott Christopherson']"
0.0,[],0.027705,2014-04-29,0,80.0,Mad As Hell,10.0,1,2014,0.0,"['Meron Getnet', 'Tizita Hagere', 'Haregewine Assefa', 'Brook Sheferaw', 'Mekonen Laeake']",['Zeresenay Mehari']
0.0,"['Drama', 'Action', 'Crime']",3.34086,2015-06-18,0,120.0,SPL 2: A Time for Consequences,6.7,62,2015,0.0,"['Sean McGrath', 'Denise Poirier', 'Anne Sorce', 'Tabor Helton', 'Monica Graves', 'Mary McDonald-Lewis', 'Don Alder']",['Michael Medaglia']
0.0,"['Thriller', 'Horror']",1.145165,2015-10-13,0,90.0,The Inhabitants,4.4,14,2015,0.0,"['Diana Sands', 'Calvin Lockhart', 'Seth Allen', 'J. Eric Bell', 'Brian Phelan']",['Michael Schultz']
9500000.0,"['Horror', 'Science Fiction']",11.860106,2015-10-16,0,87.0,Re-Kill,4.8,35,2015,0.0,"['Maeve Quinlan', 'Abbie Cobb', 'Cassi Thomson', 'Augie Duke']",['Doug Campbell']
0.0,"['Documentary', 'Music']",1.327371,2015-09-18,0,82.0,Keith Richards: Under the Influence,6.6,20,2015,0.0,"['Emma Roberts', 'Kiernan Shipka', 'Lucy Boynton', 'James Remar', 'Lauren Holly', 'Peter J. Gray', 'Emma Holzer', 'Jodi Larratt', 'Douglas Kidd', 'Matthew Stefiuk', 'Greg Ellwand', 'Elana Krausz', 'Heather Tod Mitchell', 'Peter James Haworth', 'Rose Gagnon', 'Ronda Louis-Jeune', 'Cameron Preyde', 'Myranda Bingham', 'Tori Barban', 'Veronica Cormier', 'Hallie Green', 'Aileigh Karson', 'Ilish Karson', 'Stephen K. Donnelly', 'Trevor Goulet', 'Donna St-Jean', 'Megan Weckwerth', 'Katelyn Wells']",['Oz Perkins']
0.0,"['Drama', 'Comedy']",3.875212,2015-10-07,0,100.0,The Student and Mister Henri,6.9,87,2015,0.0,"['Pom Klementieff', 'Chris Schellenger', 'Mark Wallace', 'Alena von Stroheim', 'Gayla Johnson', 'Circus-Szalewski', 'Ross Butler']",['Cyril Morin']
5000000.0,['Drama'],4.206655,2015-05-13,26144,119.0,Standing Tall,7.3,149,2015,0.01,"['Emily Somers', 'Travis Aaron Wade', 'Martin Copping', 'Sonalii Castillo', 'Janna Bossier', 'Troy Vincent', 'Charlie Weirauch', 'Traci Moslenko', 'Justin M. Via']",['Joe Kawasaki']
0.0,['Documentary'],0.202025,2014-04-27,0,75.0,Just Eat It: A Food Waste Story,7.8,5,2014,0.0,"['Tony Jaa', 'Wu Jing', 'Simon Yam', 'Zhang Jin', 'Louis Koo', 'Ken Lo', 'Jun Kung', 'Dominic Lam Ka-Wah', 'BabyJohn Choi', 'Ai Wai', 'Philip Keung', 'Candy Yuen', 'Zhang Chi', 'Unda Kunteera Yhordchanng', 'Andrew Ng', 'Eddie Pang', 'Law Wing-cheong', 'Fanny Lee']",['Soi Cheang']
0.0,"['Fantasy', 'Adventure', 'Comedy']",3.488085,2015-10-09,0,77.0,Invisible Sister,6.2,69,2015,0.0,"['Christopher Kelham', 'Arin Alldridge', 'Chris Bowe']",['Carl Medland']
0.0,"['Foreign', 'Comedy', 'Drama']",1.31963,2013-10-02,0,97.0,Chez Nous,6.0,5,2013,0.0,"['François Périer', 'Bibiane Kirby', 'Atika Tahiri']",['Chris Marker']
0.0,['Comedy'],1.890572,2013-12-05,0,87.0,Bros Before Hos,6.4,36,2013,0.0,"['Kevin Zegers', ""Vincent D'Onofrio"", 'Sophia Bush', 'Eddie Cahill', 'Titus Welliver', 'Monica Keena', 'Roger Rees', 'Tony Cucci', 'Michael Kelly', 'Anthony Fazio', 'Louis Mustillo', 'Melina Lizette', 'Kate Rogal', 'Radu Spinghel', 'Esau Pritchett', 'Josh Segarra', 'Jerome Preston Bates', 'Jeff Skowron', 'Sal Mistretta', 'Saul Stein', 'Michael Sirow', 'Kate Nowlin', 'Priscilla Shanks', 'Lucille Patton', 'Michael De Nola', 'Colleen Hawks', 'Diana Shneider', 'Isabella David', 'Eunice Anderson', 'François Velle', 'Drucie McDaniel', 'Bryan Fitzgerald', 'Steven Scot Bono', 'Shawntay Dalon', 'Jessica Mazo']",['François Velle']
0.0,"['Fantasy', 'Horror']",4.173011,2015-12-31,0,97.0,Baskin,5.8,73,2015,0.0,"['Roger Cross', 'Scott Adkins', 'Daniella Alonso', 'Bruce Payne', 'Jesse Garcia', 'Yo Santhaveesuk', 'Layke Anderson', 'Rocky Marshall', 'Stuart Milligan', 'Henry Garrett', 'Dimiter Doichinov', 'Owen Davis', 'Stephanie Caleb', 'Jillian Batherson', 'Borislava Kostadinova', 'Dilyana Popova', 'Iasna Simidova', 'Lindsay Clift', 'Michelle West']",['Valeri Milev']
0.0,"['Music', 'Adventure', 'Comedy', 'Fantasy', 'Science Fiction']",0.581967,2014-01-04,0,85.0,Patch Town,5.9,8,2014,0.0,"['Keith Richards', 'Tom Waits', 'Steve Jordan', 'Waddy Wachtel', 'Buddy Guy']",['Morgan Neville']
0.0,['Documentary'],1.028643,2013-10-02,0,94.0,Mediastan,5.3,4,2013,0.0,"['Mark Cirillo', 'Linda J. Carter', 'Philip Willcox', 'Alex Matute', 'Javier Montoya', 'Matthew Hannon', 'Derek Renn', 'Jessica Blythe Kemejuk', 'Jason Grasi', 'Eric Parker Bingham', 'Jo McLachlan', 'Ray Barnhart']",['Joshua Lim']
500.0,"['Comedy', 'Action', 'Thriller']",1.472591,2014-11-26,0,112.0,Big Match,6.9,10,2014,0.0,"['Sam Hoare', 'Claire Huskisson', 'Emily Baxter']",['Rob McLellan']
0.0,"['Romance', 'Comedy']",1.452617,2015-08-19,0,96.0,Slow Learners,5.8,25,2015,0.0,[],['Richard Mans']
0.0,"['Thriller', 'Action', 'Crime']",2.200564,2014-12-24,0,116.0,The Con Artists,7.7,22,2014,0.0,"['Lex Barker', 'Ann Smyrner', 'Hans Nielsen', 'Eleonora Rossi Drago', 'Maurice Ronet', 'Magali Noël', 'Franco Fabrizi', 'Peter Carsten']",['Gerd Oswald']
0.0,"['Thriller', 'Horror']",2.219537,2015-03-27,0,85.0,Nightlight,4.8,30,2015,0.0,"['Mario Adorf', 'Christian Wolff', 'Gert Fröbe', 'Corny Collins', 'Elke Sommer', 'Claus Wilcke', 'Ernst Jacobi', 'Gert Günther Hoffmann', 'Horst Naumann', 'Herbert Weißbach']",['Gerd Oswald']
0.0,['Horror'],10.895623,2014-10-07,0,81.0,Mockingbird,3.9,35,2014,0.0,"['Anita Ekberg', 'Philip Carey', 'Gypsy Rose Lee', 'Harry Townes', 'Linda Cherney', 'Romney Brent', 'Red Norvo']",['Gerd Oswald']
0.0,"['Comedy', 'Drama']",1.788104,2014-09-04,0,109.0,Preggoland,5.4,12,2014,0.0,"['Bob Hope', 'Fernandel', 'Anita Ekberg', 'Martha Hyer', 'Preston Sturges', 'André Morell']",['Gerd Oswald']
0.0,['Thriller'],4.658088,2014-08-01,0,100.0,Blackwood,5.6,19,2014,0.0,"['Sterling Hayden', 'Anita Ekberg', 'Anthony Steel', 'Peter Walker', 'Jerry Barclay', 'Iphigenie Castiglioni', 'John Wengraf', 'Gage Clarke', 'Tom McKee', 'Sydney Smith', 'Bob Adler', 'Stanley Adams', 'Malcolm Atterbury', 'Juney Ellis', 'John Dierkes', 'Norman Leavitt', 'Darryl Duran']",['Gerd Oswald']
0.0,"['Thriller', 'Action']",2.84005,2014-04-30,0,98.0,The Target,5.4,28,2014,0.0,"['Claudia Cardinale', 'Jacques Perrin', 'Luciana Angiolillo', 'Riccardo Garrone', 'Elsa Albani', 'Corrado Pani', 'Gian Maria Volonté', 'Romolo Valli', 'Enzo Garinei', 'Renato Baldini', 'Ciccio Barbi', 'Nadia Bianchi', 'Angela Portaluri', 'Edda Soligo']",['Valerio Zurlini']
0.0,"['Romance', 'Action', 'Drama']",4.259327,2014-08-07,0,111.0,Brotherhood of Blades,6.8,51,2014,0.0,[],['Johannes Wahlström']
7000000.0,['Action'],2.83412,2014-08-19,0,100.0,A Good Man,5.0,44,2014,0.0,"['Adam Pally', 'Sarah Burns', 'Reid Scott', 'Catherine Reitman', 'Bobby Moynihan', 'Kate Flannery', 'Kate Flannery', 'Peter Grosz', 'Megan Neuringer', 'Marceline Hugot', 'Kevin Dunn', 'Bobby Spears Jr.', 'Mary Grill', 'Christine Walker', 'Montana Marks', 'Amy Londyn', 'Francis Toner', 'Natalie Anne Pagano']","['Don Argott', 'Sheena M. Joyce']"
0.0,"['Thriller', 'Horror']",2.883361,2014-06-17,0,86.0,Animal,4.6,78,2014,0.0,"['Ed Stoppard', 'Sophia Myles', 'Greg Wise', 'Joanna Vanderham', 'Paul Kaye', 'Russell Tovey', 'Kenneth Collard', 'Isaac Andrews', 'Sebastian Dunn', 'Luke Brandon Field', 'Melanie Gray', 'Duncan Pow', 'Annabel Riley', 'Harry Burton']",['Adam Wimpenny']
0.0,"['Drama', 'Action']",1.252137,2014-01-02,0,115.0,As the Light Goes Out,6.1,16,2014,0.0,"['Chang Chen', 'Liu Shishi', 'Chin Shih-Chieh', 'Zhu Dan', 'Wang Qian-Yuan', 'Wang Qian-Yuan', 'Nie Yuan', 'Ye Qing']",['Lu Yang']
0.0,"['Drama', 'Action', 'Thriller']",6.555233,2013-11-05,0,113.0,Commitment,7.2,49,2013,0.0,"['Aaron Kwok', 'Daniel Wu', 'Phyllis Quek', 'James Lye', 'Gigi Choi', 'Andrew Lin', 'Ray Lui', 'Francis Ng', 'Cynthia Koh', 'Lim Yu-Beng', 'Ken Lo', 'Huang Wen-Yong', 'Cheung Wai', 'Thomas Hudak', 'Kwan Yung', 'Wong Dik-Gei', 'Law Man-Daat', 'Kim Yip', 'Shucheng Chen']",['Gordon Chan']
0.0,"['Action', 'Crime', 'Drama']",2.443676,2013-09-13,0,135.0,Unforgiven,7.3,18,2013,0.0,"['Hiroshi Tamaki', 'Takayuki Yamada', 'Rio Yamashita', 'Yusuke Yamamoto', 'Toru Kazama', 'Shingo Tsurumi', 'Yasufumi Hayashi', 'Ikuji Nakamura', 'Ayaka Komatsu', 'Yuriko Ishida', 'Ryo Ishibashi', 'Tôru Shinagawa', 'Kazue Tsunogae']",['Hitoshi Iwamoto']
0.0,"['Fantasy', 'Action', 'Horror']",2.350929,2013-09-24,0,115.0,The Wrath Of Vajra,5.4,19,2013,0.0,"['Lau Ching-Wan', 'Louis Koo', 'Josie Ho', 'Stephy Tang', 'Cherrie Ying', 'Jo Kuk', 'Wong Yau-Nam', 'Eddie Cheung Siu-Fai', 'Jacky Heung', 'Kama Law', 'Joe Cheung Tung-Cho']","['Chan Hing-ka', 'Janet Chun']"
0.0,"['Comedy', 'Thriller', 'Science Fiction']",3.313939,2014-02-07,0,124.0,The Midnight After,5.7,21,2014,0.0,"['Natsumi Matsubara', 'Ai Shinozaki', 'Rurika Yokoyama', 'Kenta Itogi']",['Jirô Nagae']
0.0,"['Action', 'Drama', 'Mystery', 'Crime']",3.437346,2013-11-29,0,140.0,The White Storm,5.9,30,2013,0.0,"['Vincent Zhao', 'Yang Mi', 'Xu Jiao', 'Fan Siu-Wong', 'Dennis To Yue-Hong', 'Paw Hee-Ching', 'Henry Fong Ping', 'Shaun Tam Chun-Yin']",['Patrick Leung']
0.0,"['Science Fiction', 'Fantasy']",1.585162,2013-11-28,0,99.0,11 A.M.,5.5,10,2013,0.0,"['Ken Watanabe', 'Koichi Sato', 'Akira Emoto', 'Yuya Yagira', 'Shiori Kutsuna', 'Eiko Koike', 'Jun Kunimura', 'Yukiyoshi Ozawa', 'Takahiro Miura', 'Kenichi Takito', 'Yoshimasa Kondô', 'Reita Serizawa']",['Lee Sang-Il']
0.0,"['Action', 'Drama']",2.968776,2014-04-30,0,135.0,The Fatal Encounter,7.4,19,2014,0.0,"['Donnie Yen', 'Jiang Wen', 'Sun Li', 'Alex Fong Chung-Sun', 'Shao Bing', 'Andy On', 'Wang Xue-Bing', 'Wang Bo-Chieh', 'Dong Yong', 'Li Zong-Han', 'Nie Yuan', 'Chin Siu Ho', 'Zhou Bo', 'Yu Ai-Lei', 'Hei Zi']","['Felix Chong', 'Alan Mak']"
0.0,"['Action', 'Thriller']",2.947865,2013-10-09,0,125.0,Hwayi: A Monster Boy,7.4,44,2013,0.0,"['Kim Bum', 'Esom', 'Kim Kang-woo', 'Park Seung-Woong', 'Kim Yoo-bin']",['Ho-Young Kwon']
0.0,"['Action', 'Crime', 'Thriller']",2.045005,2014-06-11,0,104.0,For the Emperor,6.6,15,2014,0.0,"['Sol Kyung-gu', 'Kim Nam-Ju', 'Kim Yeong-cheol', 'Song Young-chang', 'Kang Dong-won', 'Ko Su-Hee', 'Kim Kwang-kyu', 'Yoon Je-moon', 'Choi Jung-yoon', 'Na Moon-hee']",['Park Jin-Pyo']
0.0,"['Action', 'Crime']",3.159205,2013-12-12,0,110.0,Firestorm,5.9,44,2013,0.0,['Hu Jun'],['Yang Shupeng']
0.0,"['Action', 'Drama']",9.240619,2014-07-23,0,137.0,Kundo: Age of the Rampant,6.8,41,2014,0.0,"['Kim Yoon-seok', 'Yeo Jin-goo', 'Jang Hyun-sung', 'Park Hae-joon', 'Kim Sung-kyun', 'Im Ji-eun', 'Nam Ji-hyeon', 'Yoo Yeon-seok', 'Cho Jin-woong']",['Jang Joon-hwan']
0.0,[],0.414474,2017-01-01,0,109.0,The Master,0.0,0,2017,0.0,"['Ha Jung-woo', 'Lee Sung-min', 'Ma Dong-seok', 'Yoon Ji-hye', 'Jeong Man-sik', 'Kim Sung-kyun', 'Song Young-chang', 'Kim Hae-sook', 'Han Ye-ri', 'Kang Dong-won', 'Lee Kyoung-young', 'Lee Da-wit', 'Nam Da-reum', 'Park Myung-shin', 'Cho Jin-woong']",['Yoon Jong-bin']
0.0,"['Thriller', 'Drama']",1.093554,2015-09-28,0,0.0,Deadly Virtues: Love. Honour. Obey.,4.9,13,2015,0.0,"['Cha Seung-won', 'Yun-ah Song', 'Ryu Seung-ryong', 'Park Won-sang', 'Oh Jung-se', 'Kim In-kwon', 'Jeong In-gi', 'Park Hyo-ju', 'Yang Eun-yong']",['Yoon Jae-goo']
0.0,['Thriller'],1.238348,2013-09-21,0,128.0,The Devil's Path,5.8,8,2013,0.0,"['Song Kang-ho', 'Shin Se-kyung', 'Chun Jung-myung', 'Lee Kyoung-young', 'Kim Roe-Ha', 'Youn Yuh-jung', 'Esom', 'Jo Deok-jae', 'Kim Min-joon', 'Lee Jong-hyuk', 'Lee Jong-pil']",['Lee Hyeon-seung']
